[INFO] [1755507758.658680906] [serial_driver]: motion model: 2wd
[INFO] [1755507758.659296460] [serial_driver]: enable serial control 00
[INFO] [1755507758.759394076] [serial_driver]: enable serial control 00
[INFO] [1755507758.859491112] [serial_driver]: enable serial control 00
[INFO] [1755507758.959806487] [serial_driver]: enable serial control 00
[INFO] [1755507759.059923196] [serial_driver]: enable serial control 00
[INFO] [1755507759.160066520] [serial_driver]: enable serial control 00
[INFO] [1755507759.260211366] [serial_driver]: enable serial control 00
[INFO] [1755507759.360354718] [serial_driver]: enable serial control 00
[INFO] [1755507759.460475789] [serial_driver]: enable serial control 00
[INFO] [1755507759.560597202] [serial_driver]: enable serial control 00
[INFO] [1755507759.660716695] [serial_driver]: enable serial control 00
[INFO] [1755507759.760828661] [serial_driver]: enable serial control 00
[INFO] [1755507759.860954030] [serial_driver]: enable serial control 00
[INFO] [1755507759.961089852] [serial_driver]: enable serial control 00
[INFO] [1755507760.061240540] [serial_driver]: enable serial control 00
[INFO] [1755507760.161376172] [serial_driver]: enable serial control 00
[INFO] [1755507760.261492037] [serial_driver]: enable serial control 00
[INFO] [1755507760.361617009] [serial_driver]: enable serial control 00
[INFO] [1755507760.461746093] [serial_driver]: enable serial control 00
[INFO] [1755507760.561913826] [serial_driver]: enable serial control 00
[INFO] [1755507760.662080069] [serial_driver]: enable serial control 00
[INFO] [1755507760.762256798] [serial_driver]: enable serial control 00
[INFO] [1755507760.862413893] [serial_driver]: enable serial control 00
[INFO] [1755507760.962625035] [serial_driver]: enable serial control 00
[INFO] [1755507761.062829541] [serial_driver]: enable serial control 00
[INFO] [1755507761.163024251] [serial_driver]: enable serial control 00
[INFO] [1755507761.263244137] [serial_driver]: enable serial control 00
[INFO] [1755507761.363425159] [serial_driver]: enable serial control 00
[INFO] [1755507761.463551830] [serial_driver]: enable serial control 00
[INFO] [1755507761.563677017] [serial_driver]: enable serial control 00
[INFO] [1755507761.663821019] [serial_driver]: enable serial control 00
[INFO] [1755507761.763926501] [serial_driver]: enable serial control 00
[INFO] [1755507761.864022949] [serial_driver]: enable serial control 00
[INFO] [1755507761.964150548] [serial_driver]: enable serial control 00
[INFO] [1755507762.064265069] [serial_driver]: enable serial control 00
[INFO] [1755507762.164400183] [serial_driver]: enable serial control 00
[INFO] [1755507762.264543115] [serial_driver]: enable serial control 00
[INFO] [1755507762.364682729] [serial_driver]: enable serial control 00
[INFO] [1755507762.464849956] [serial_driver]: enable serial control 00
[INFO] [1755507762.565003224] [serial_driver]: enable serial control 00
[INFO] [1755507762.665165996] [serial_driver]: enable serial control 00
[INFO] [1755507762.765308997] [serial_driver]: enable serial control 00
[INFO] [1755507762.865541882] [serial_driver]: enable serial control 00
[INFO] [1755507762.965711825] [serial_driver]: enable serial control 00
[INFO] [1755507763.065866908] [serial_driver]: enable serial control 00
[INFO] [1755507763.166083160] [serial_driver]: enable serial control 00
[INFO] [1755507763.266265616] [serial_driver]: enable serial control 00
[INFO] [1755507763.366422871] [serial_driver]: enable serial control 00
[INFO] [1755507763.466577379] [serial_driver]: enable serial control 00
[INFO] [1755507763.566727733] [serial_driver]: enable serial control 00
[INFO] [1755507763.666936661] [serial_driver]: enable serial control 00
[INFO] [1755507763.767130318] [serial_driver]: enable serial control 00
[INFO] [1755507763.867340010] [serial_driver]: enable serial control 00
[INFO] [1755507763.967537395] [serial_driver]: enable serial control 00
[INFO] [1755507764.067700422] [serial_driver]: enable serial control 00
[INFO] [1755507764.167844285] [serial_driver]: enable serial control 00
[INFO] [1755507764.268051972] [serial_driver]: enable serial control 00
[INFO] [1755507764.368209220] [serial_driver]: enable serial control 00
[INFO] [1755507764.468383049] [serial_driver]: enable serial control 00
[INFO] [1755507764.568550718] [serial_driver]: enable serial control 00
[INFO] [1755507764.668717881] [serial_driver]: enable serial control 00
[INFO] [1755507764.768884942] [serial_driver]: enable serial control 00
[INFO] [1755507764.869059303] [serial_driver]: enable serial control 00
[INFO] [1755507764.969231675] [serial_driver]: enable serial control 00
[INFO] [1755507765.069386439] [serial_driver]: enable serial control 00
[INFO] [1755507765.169533192] [serial_driver]: enable serial control 00
[INFO] [1755507765.269670798] [serial_driver]: enable serial control 00
[INFO] [1755507765.369772973] [serial_driver]: enable serial control 00
[INFO] [1755507765.469923298] [serial_driver]: enable serial control 00
[INFO] [1755507765.570074406] [serial_driver]: enable serial control 00
[INFO] [1755507765.670233728] [serial_driver]: enable serial control 00
[INFO] [1755507765.770394962] [serial_driver]: enable serial control 00
[INFO] [1755507765.870541512] [serial_driver]: enable serial control 00
[INFO] [1755507765.970742176] [serial_driver]: enable serial control 00
[INFO] [1755507766.070912866] [serial_driver]: enable serial control 00
[INFO] [1755507766.171061215] [serial_driver]: enable serial control 00
[INFO] [1755507766.271214312] [serial_driver]: enable serial control 00
[INFO] [1755507766.371362857] [serial_driver]: enable serial control 00
[INFO] [1755507766.471478531] [serial_driver]: enable serial control 00
[INFO] [1755507766.571597442] [serial_driver]: enable serial control 00
[INFO] [1755507766.671720645] [serial_driver]: enable serial control 00
[INFO] [1755507766.771857736] [serial_driver]: enable serial control 00
[INFO] [1755507766.871978831] [serial_driver]: enable serial control 00
[INFO] [1755507766.972076630] [serial_driver]: enable serial control 00
[INFO] [1755507767.072210528] [serial_driver]: enable serial control 00
[INFO] [1755507767.172339155] [serial_driver]: enable serial control 00
[INFO] [1755507767.272459063] [serial_driver]: enable serial control 00
[INFO] [1755507767.372616836] [serial_driver]: enable serial control 00
[INFO] [1755507767.472724378] [serial_driver]: enable serial control 00
[INFO] [1755507767.572848208] [serial_driver]: enable serial control 00
[INFO] [1755507767.672961138] [serial_driver]: enable serial control 00
[INFO] [1755507767.773067511] [serial_driver]: enable serial control 00
[INFO] [1755507767.873198130] [serial_driver]: enable serial control 00
[INFO] [1755507767.973362070] [serial_driver]: enable serial control 00
[INFO] [1755507768.073504336] [serial_driver]: enable serial control 00
[INFO] [1755507768.173656541] [serial_driver]: enable serial control 00
[INFO] [1755507768.273758455] [serial_driver]: enable serial control 00
[INFO] [1755507768.373889333] [serial_driver]: enable serial control 00
[INFO] [1755507768.474015086] [serial_driver]: enable serial control 00
[INFO] [1755507768.574175753] [serial_driver]: enable serial control 00
[INFO] [1755507768.674351774] [serial_driver]: enable serial control 00
[INFO] [1755507768.774507213] [serial_driver]: enable serial control 00
[INFO] [1755507768.874645378] [serial_driver]: enable serial control 00
[INFO] [1755507768.974810413] [serial_driver]: enable serial control 00
[INFO] [1755507769.074956637] [serial_driver]: enable serial control 00
[INFO] [1755507769.175096846] [serial_driver]: enable serial control 00
[INFO] [1755507769.275266103] [serial_driver]: enable serial control 00
[INFO] [1755507769.375437817] [serial_driver]: enable serial control 00
[INFO] [1755507769.475570611] [serial_driver]: enable serial control 00
[INFO] [1755507769.575782388] [serial_driver]: enable serial control 00
[INFO] [1755507769.675911408] [serial_driver]: enable serial control 00
[INFO] [1755507769.776035623] [serial_driver]: enable serial control 00
[INFO] [1755507769.876172233] [serial_driver]: enable serial control 00
[INFO] [1755507769.976343244] [serial_driver]: enable serial control 00
[INFO] [1755507770.076463758] [serial_driver]: enable serial control 00
[INFO] [1755507770.176573312] [serial_driver]: enable serial control 00
[INFO] [1755507770.276716863] [serial_driver]: enable serial control 00
[INFO] [1755507770.376909205] [serial_driver]: enable serial control 00
[INFO] [1755507770.477062869] [serial_driver]: enable serial control 00
[INFO] [1755507770.577264914] [serial_driver]: enable serial control 00
[INFO] [1755507770.677499692] [serial_driver]: enable serial control 00
[INFO] [1755507770.777655212] [serial_driver]: enable serial control 00
[INFO] [1755507770.877775853] [serial_driver]: enable serial control 00
[INFO] [1755507770.977877658] [serial_driver]: enable serial control 00
[INFO] [1755507771.077991511] [serial_driver]: enable serial control 00
[INFO] [1755507771.178105444] [serial_driver]: enable serial control 00
[INFO] [1755507771.278260383] [serial_driver]: enable serial control 00
[INFO] [1755507771.378394425] [serial_driver]: enable serial control 00
[INFO] [1755507771.478539426] [serial_driver]: enable serial control 00
[INFO] [1755507771.578687597] [serial_driver]: enable serial control 00
[INFO] [1755507771.678838140] [serial_driver]: enable serial control 00
[INFO] [1755507771.779082069] [serial_driver]: enable serial control 00
[INFO] [1755507771.879224530] [serial_driver]: enable serial control 00
[INFO] [1755507771.979398229] [serial_driver]: enable serial control 00
[INFO] [1755507772.079555999] [serial_driver]: enable serial control 00
[INFO] [1755507772.179721052] [serial_driver]: enable serial control 00
[INFO] [1755507772.279917032] [serial_driver]: enable serial control 00
[INFO] [1755507772.380058057] [serial_driver]: enable serial control 00
[INFO] [1755507772.480184979] [serial_driver]: enable serial control 00
[INFO] [1755507772.580340502] [serial_driver]: enable serial control 00
[INFO] [1755507772.680576831] [serial_driver]: enable serial control 00
[INFO] [1755507772.780743929] [serial_driver]: enable serial control 00
[INFO] [1755507772.880906239] [serial_driver]: enable serial control 00
[INFO] [1755507772.981048647] [serial_driver]: enable serial control 00
[INFO] [1755507773.081208581] [serial_driver]: enable serial control 00
[INFO] [1755507773.181439898] [serial_driver]: enable serial control 00
[INFO] [1755507773.281602370] [serial_driver]: enable serial control 00
[INFO] [1755507773.381785761] [serial_driver]: enable serial control 00
[INFO] [1755507773.481926029] [serial_driver]: enable serial control 00
[INFO] [1755507773.582071649] [serial_driver]: enable serial control 00
[INFO] [1755507773.682239662] [serial_driver]: enable serial control 00
[INFO] [1755507773.782463218] [serial_driver]: enable serial control 00
[INFO] [1755507773.882624012] [serial_driver]: enable serial control 00
[INFO] [1755507773.982802188] [serial_driver]: enable serial control 00
[INFO] [1755507774.082956513] [serial_driver]: enable serial control 00
[INFO] [1755507774.183116337] [serial_driver]: enable serial control 00
[INFO] [1755507774.283279018] [serial_driver]: enable serial control 00
[INFO] [1755507774.383438555] [serial_driver]: enable serial control 00
[INFO] [1755507774.483591050] [serial_driver]: enable serial control 00
[INFO] [1755507774.583742771] [serial_driver]: enable serial control 00
[INFO] [1755507774.683904733] [serial_driver]: enable serial control 00
[INFO] [1755507774.784132607] [serial_driver]: enable serial control 00
[INFO] [1755507774.884302738] [serial_driver]: enable serial control 00
[INFO] [1755507774.984469116] [serial_driver]: enable serial control 00
[INFO] [1755507775.084632720] [serial_driver]: enable serial control 00
[INFO] [1755507775.184805143] [serial_driver]: enable serial control 00
[INFO] [1755507775.285027322] [serial_driver]: enable serial control 00
[INFO] [1755507775.385195703] [serial_driver]: enable serial control 00
[INFO] [1755507775.485360566] [serial_driver]: enable serial control 00
[INFO] [1755507775.585518972] [serial_driver]: enable serial control 00
[INFO] [1755507775.685770119] [serial_driver]: enable serial control 00
[INFO] [1755507775.785905920] [serial_driver]: enable serial control 00
[INFO] [1755507775.886052427] [serial_driver]: enable serial control 00
[INFO] [1755507775.986219024] [serial_driver]: enable serial control 00
[INFO] [1755507776.086463695] [serial_driver]: enable serial control 00
[INFO] [1755507776.186715514] [serial_driver]: enable serial control 00
[INFO] [1755507776.286944158] [serial_driver]: enable serial control 00
[INFO] [1755507776.387098695] [serial_driver]: enable serial control 00
[INFO] [1755507776.487272512] [serial_driver]: enable serial control 00
[INFO] [1755507776.587433176] [serial_driver]: enable serial control 00
[INFO] [1755507776.687593563] [serial_driver]: enable serial control 00
[INFO] [1755507776.787755267] [serial_driver]: enable serial control 00
[INFO] [1755507776.888003701] [serial_driver]: enable serial control 00
[INFO] [1755507776.988154433] [serial_driver]: enable serial control 00
[INFO] [1755507777.088408510] [serial_driver]: enable serial control 00
[INFO] [1755507777.188644191] [serial_driver]: enable serial control 00
[INFO] [1755507777.288817779] [serial_driver]: enable serial control 00
[INFO] [1755507777.388968792] [serial_driver]: enable serial control 00
[INFO] [1755507777.489133707] [serial_driver]: enable serial control 00
[INFO] [1755507777.589297834] [serial_driver]: enable serial control 00
[INFO] [1755507777.689441781] [serial_driver]: enable serial control 00
[INFO] [1755507777.789608921] [serial_driver]: enable serial control 00
