[INFO] [1755508328.319498048] [serial_driver]: motion model: 2wd
[INFO] [1755508328.320890512] [serial_driver]: enable serial control 00
[INFO] [1755508328.421000796] [serial_driver]: enable serial control 00
[INFO] [1755508328.521258212] [serial_driver]: enable serial control 00
[INFO] [1755508328.621596016] [serial_driver]: enable serial control 00
[INFO] [1755508328.721784886] [serial_driver]: enable serial control 00
[INFO] [1755508328.821884862] [serial_driver]: enable serial control 00
[INFO] [1755508328.921990820] [serial_driver]: enable serial control 00
[INFO] [1755508329.022137968] [serial_driver]: enable serial control 00
[INFO] [1755508329.122268775] [serial_driver]: enable serial control 00
[INFO] [1755508329.222425172] [serial_driver]: enable serial control 00
[INFO] [1755508329.322685819] [serial_driver]: enable serial control 00
[INFO] [1755508329.422859923] [serial_driver]: enable serial control 00
[INFO] [1755508329.523053399] [serial_driver]: enable serial control 00
[INFO] [1755508329.623313739] [serial_driver]: enable serial control 00
[INFO] [1755508329.723504694] [serial_driver]: enable serial control 00
[INFO] [1755508329.823697725] [serial_driver]: enable serial control 00
[INFO] [1755508329.923886793] [serial_driver]: enable serial control 00
[INFO] [1755508330.024083910] [serial_driver]: enable serial control 00
[INFO] [1755508330.124330023] [serial_driver]: enable serial control 00
[INFO] [1755508330.224521339] [serial_driver]: enable serial control 00
[INFO] [1755508330.324720953] [serial_driver]: enable serial control 00
[INFO] [1755508330.424926620] [serial_driver]: enable serial control 00
[INFO] [1755508330.525117004] [serial_driver]: enable serial control 00
[INFO] [1755508330.625331899] [serial_driver]: enable serial control 00
[INFO] [1755508330.725550344] [serial_driver]: enable serial control 00
[INFO] [1755508330.825750509] [serial_driver]: enable serial control 00
[INFO] [1755508330.925923374] [serial_driver]: enable serial control 00
[INFO] [1755508331.026078785] [serial_driver]: enable serial control 00
[INFO] [1755508331.126251949] [serial_driver]: enable serial control 00
[INFO] [1755508331.226410852] [serial_driver]: enable serial control 00
[INFO] [1755508331.326550908] [serial_driver]: enable serial control 00
[INFO] [1755508331.426716474] [serial_driver]: enable serial control 00
[INFO] [1755508331.526882036] [serial_driver]: enable serial control 00
[INFO] [1755508331.627014239] [serial_driver]: enable serial control 00
[INFO] [1755508331.727144042] [serial_driver]: enable serial control 00
[INFO] [1755508331.827275906] [serial_driver]: enable serial control 00
[INFO] [1755508331.927400348] [serial_driver]: enable serial control 00
[INFO] [1755508332.027525344] [serial_driver]: enable serial control 00
[INFO] [1755508332.127654226] [serial_driver]: enable serial control 00
[INFO] [1755508332.227811214] [serial_driver]: enable serial control 00
[INFO] [1755508332.327982346] [serial_driver]: enable serial control 00
[INFO] [1755508332.428105863] [serial_driver]: enable serial control 00
[INFO] [1755508332.528248805] [serial_driver]: enable serial control 00
[INFO] [1755508332.628327989] [serial_driver]: enable serial control 00
[INFO] [1755508332.728496472] [serial_driver]: enable serial control 00
[INFO] [1755508332.828691891] [serial_driver]: enable serial control 00
[INFO] [1755508332.928806069] [serial_driver]: enable serial control 00
[INFO] [1755508333.028935975] [serial_driver]: enable serial control 00
[INFO] [1755508333.129164683] [serial_driver]: enable serial control 00
[INFO] [1755508333.229302289] [serial_driver]: enable serial control 00
[INFO] [1755508333.329457162] [serial_driver]: enable serial control 00
[INFO] [1755508333.429617053] [serial_driver]: enable serial control 00
[INFO] [1755508333.529742134] [serial_driver]: enable serial control 00
[INFO] [1755508333.629889924] [serial_driver]: enable serial control 00
[INFO] [1755508333.730053980] [serial_driver]: enable serial control 00
[INFO] [1755508333.830192771] [serial_driver]: enable serial control 00
[INFO] [1755508333.930372803] [serial_driver]: enable serial control 00
[INFO] [1755508334.030505647] [serial_driver]: enable serial control 00
[INFO] [1755508334.130645033] [serial_driver]: enable serial control 00
[INFO] [1755508334.230784774] [serial_driver]: enable serial control 00
[INFO] [1755508334.330912451] [serial_driver]: enable serial control 00
[INFO] [1755508334.431037444] [serial_driver]: enable serial control 00
[INFO] [1755508334.531148895] [serial_driver]: enable serial control 00
[INFO] [1755508334.631284829] [serial_driver]: enable serial control 00
