[INFO] [1756015689.664930275] [serial_driver]: motion model: 2wd
[INFO] [1756015689.665262516] [serial_driver]: enable serial control 00
[INFO] [1756015689.765364160] [serial_driver]: enable serial control 00
[INFO] [1756015689.865483014] [serial_driver]: enable serial control 00
[INFO] [1756015689.965637427] [serial_driver]: enable serial control 00
[INFO] [1756015690.065744148] [serial_driver]: enable serial control 00
[INFO] [1756015690.165841580] [serial_driver]: enable serial control 00
[INFO] [1756015690.265941767] [serial_driver]: enable serial control 00
[INFO] [1756015690.366102178] [serial_driver]: enable serial control 00
[INFO] [1756015690.466270817] [serial_driver]: enable serial control 00
[INFO] [1756015690.566391936] [serial_driver]: enable serial control 00
[INFO] [1756015690.666488714] [serial_driver]: enable serial control 00
[INFO] [1756015690.766588567] [serial_driver]: enable serial control 00
[INFO] [1756015690.866747882] [serial_driver]: enable serial control 00
[INFO] [1756015690.966870787] [serial_driver]: enable serial control 00
[INFO] [1756015691.067018472] [serial_driver]: enable serial control 00
[INFO] [1756015691.167173777] [serial_driver]: enable serial control 00
[INFO] [1756015691.267314411] [serial_driver]: enable serial control 00
[INFO] [1756015691.367452192] [serial_driver]: enable serial control 00
[INFO] [1756015691.467631836] [serial_driver]: enable serial control 00
[INFO] [1756015691.567815527] [serial_driver]: enable serial control 00
[INFO] [1756015691.667984244] [serial_driver]: enable serial control 00
[INFO] [1756015691.768157144] [serial_driver]: enable serial control 00
[INFO] [1756015691.868337922] [serial_driver]: enable serial control 00
[INFO] [1756015691.968528028] [serial_driver]: enable serial control 00
[INFO] [1756015692.068720671] [serial_driver]: enable serial control 00
[INFO] [1756015692.168896516] [serial_driver]: enable serial control 00
[INFO] [1756015692.269046152] [serial_driver]: enable serial control 00
[INFO] [1756015692.369223266] [serial_driver]: enable serial control 00
[INFO] [1756015692.469408133] [serial_driver]: enable serial control 00
[INFO] [1756015692.569601966] [serial_driver]: enable serial control 00
[INFO] [1756015692.669761907] [serial_driver]: enable serial control 00
[INFO] [1756015692.769946274] [serial_driver]: enable serial control 00
[INFO] [1756015692.870069111] [serial_driver]: enable serial control 00
[INFO] [1756015692.970193845] [serial_driver]: enable serial control 00
[INFO] [1756015693.070303389] [serial_driver]: enable serial control 00
[INFO] [1756015693.170410057] [serial_driver]: enable serial control 00
[INFO] [1756015693.270509351] [serial_driver]: enable serial control 00
[INFO] [1756015693.370703958] [serial_driver]: enable serial control 00
[INFO] [1756015693.470817012] [serial_driver]: enable serial control 00
[INFO] [1756015693.570920104] [serial_driver]: enable serial control 00
[INFO] [1756015693.671032837] [serial_driver]: enable serial control 00
[INFO] [1756015693.771229949] [serial_driver]: enable serial control 00
[INFO] [1756015693.871354830] [serial_driver]: enable serial control 00
[INFO] [1756015693.971472621] [serial_driver]: enable serial control 00
[INFO] [1756015694.071575927] [serial_driver]: enable serial control 00
[INFO] [1756015694.171689091] [serial_driver]: enable serial control 00
[INFO] [1756015694.271864142] [serial_driver]: enable serial control 00
[INFO] [1756015694.372002055] [serial_driver]: enable serial control 00
[INFO] [1756015694.472198072] [serial_driver]: enable serial control 00
[INFO] [1756015694.572319119] [serial_driver]: enable serial control 00
[INFO] [1756015694.672439793] [serial_driver]: enable serial control 00
[INFO] [1756015694.772585675] [serial_driver]: enable serial control 00
[INFO] [1756015694.872741881] [serial_driver]: enable serial control 00
[INFO] [1756015694.972847009] [serial_driver]: enable serial control 00
[INFO] [1756015695.072952235] [serial_driver]: enable serial control 00
[INFO] [1756015695.173060455] [serial_driver]: enable serial control 00
[INFO] [1756015695.273180653] [serial_driver]: enable serial control 00
[INFO] [1756015695.373331324] [serial_driver]: enable serial control 00
[INFO] [1756015695.473435656] [serial_driver]: enable serial control 00
[INFO] [1756015695.573549651] [serial_driver]: enable serial control 00
[INFO] [1756015695.673683125] [serial_driver]: enable serial control 00
[INFO] [1756015695.773807850] [serial_driver]: enable serial control 00
[INFO] [1756015695.873930524] [serial_driver]: enable serial control 00
[INFO] [1756015695.974046970] [serial_driver]: enable serial control 00
[INFO] [1756015696.074167826] [serial_driver]: enable serial control 00
[INFO] [1756015696.174280822] [serial_driver]: enable serial control 00
[INFO] [1756015696.274411831] [serial_driver]: enable serial control 00
[INFO] [1756015696.374543378] [serial_driver]: enable serial control 00
[INFO] [1756015696.474653090] [serial_driver]: enable serial control 00
[INFO] [1756015696.574785788] [serial_driver]: enable serial control 00
[INFO] [1756015696.674936764] [serial_driver]: enable serial control 00
[INFO] [1756015696.775085692] [serial_driver]: enable serial control 00
[INFO] [1756015696.875219264] [serial_driver]: enable serial control 00
[INFO] [1756015696.975339601] [serial_driver]: enable serial control 00
[INFO] [1756015697.075495842] [serial_driver]: enable serial control 00
[INFO] [1756015697.175677093] [serial_driver]: enable serial control 00
[INFO] [1756015697.275848908] [serial_driver]: enable serial control 00
[INFO] [1756015697.376029238] [serial_driver]: enable serial control 00
[INFO] [1756015697.476172829] [serial_driver]: enable serial control 00
[INFO] [1756015697.576309484] [serial_driver]: enable serial control 00
[INFO] [1756015697.676465733] [serial_driver]: enable serial control 00
[INFO] [1756015697.776628413] [serial_driver]: enable serial control 00
[INFO] [1756015697.876779562] [serial_driver]: enable serial control 00
[INFO] [1756015697.976963130] [serial_driver]: enable serial control 00
[INFO] [1756015698.077125312] [serial_driver]: enable serial control 00
[INFO] [1756015698.177296846] [serial_driver]: enable serial control 00
[INFO] [1756015698.277424016] [serial_driver]: enable serial control 00
[INFO] [1756015698.377570673] [serial_driver]: enable serial control 00
[INFO] [1756015698.477696009] [serial_driver]: enable serial control 00
[INFO] [1756015698.577838771] [serial_driver]: enable serial control 00
[INFO] [1756015698.678004922] [serial_driver]: enable serial control 00
[INFO] [1756015698.778152922] [serial_driver]: enable serial control 00
[INFO] [1756015698.878324820] [serial_driver]: enable serial control 00
[INFO] [1756015698.978506482] [serial_driver]: enable serial control 00
[INFO] [1756015699.078661601] [serial_driver]: enable serial control 00
[INFO] [1756015699.178837104] [serial_driver]: enable serial control 00
[INFO] [1756015699.278996402] [serial_driver]: enable serial control 00
[INFO] [1756015699.379120203] [serial_driver]: enable serial control 00
[INFO] [1756015699.479260963] [serial_driver]: enable serial control 00
[INFO] [1756015699.579460538] [serial_driver]: enable serial control 00
[INFO] [1756015699.679605195] [serial_driver]: enable serial control 00
[INFO] [1756015699.779693200] [serial_driver]: enable serial control 00
[INFO] [1756015699.879814877] [serial_driver]: enable serial control 00
[INFO] [1756015699.979970789] [serial_driver]: enable serial control 00
[INFO] [1756015700.080120592] [serial_driver]: enable serial control 00
[INFO] [1756015700.180254440] [serial_driver]: enable serial control 00
[INFO] [1756015700.280389279] [serial_driver]: enable serial control 00
[INFO] [1756015700.380504529] [serial_driver]: enable serial control 00
[INFO] [1756015700.480589239] [serial_driver]: enable serial control 00
[INFO] [1756015700.580716617] [serial_driver]: enable serial control 00
[INFO] [1756015700.680874127] [serial_driver]: enable serial control 00
[INFO] [1756015700.781006261] [serial_driver]: enable serial control 00
[INFO] [1756015700.881147148] [serial_driver]: enable serial control 00
[INFO] [1756015700.981366447] [serial_driver]: enable serial control 00
[INFO] [1756015701.081519017] [serial_driver]: enable serial control 00
[INFO] [1756015701.181685726] [serial_driver]: enable serial control 00
[INFO] [1756015701.281846136] [serial_driver]: enable serial control 00
[INFO] [1756015701.381979877] [serial_driver]: enable serial control 00
[INFO] [1756015701.482133597] [serial_driver]: enable serial control 00
[INFO] [1756015701.582288344] [serial_driver]: enable serial control 00
[INFO] [1756015701.682453219] [serial_driver]: enable serial control 00
[INFO] [1756015701.782581835] [serial_driver]: enable serial control 00
[INFO] [1756015701.882691405] [serial_driver]: enable serial control 00
[INFO] [1756015701.982828542] [serial_driver]: enable serial control 00
[INFO] [1756015702.082995653] [serial_driver]: enable serial control 00
[INFO] [1756015702.183168894] [serial_driver]: enable serial control 00
[INFO] [1756015702.283285379] [serial_driver]: enable serial control 00
[INFO] [1756015702.383442318] [serial_driver]: enable serial control 00
[INFO] [1756015702.483597746] [serial_driver]: enable serial control 00
[INFO] [1756015702.583786311] [serial_driver]: enable serial control 00
[INFO] [1756015702.683942609] [serial_driver]: enable serial control 00
[INFO] [1756015702.784066435] [serial_driver]: enable serial control 00
[INFO] [1756015702.884197361] [serial_driver]: enable serial control 00
[INFO] [1756015702.984354341] [serial_driver]: enable serial control 00
[INFO] [1756015703.084504486] [serial_driver]: enable serial control 00
[INFO] [1756015703.184694243] [serial_driver]: enable serial control 00
[INFO] [1756015703.284827367] [serial_driver]: enable serial control 00
[INFO] [1756015703.384964423] [serial_driver]: enable serial control 00
[INFO] [1756015703.485099263] [serial_driver]: enable serial control 00
[INFO] [1756015703.585260614] [serial_driver]: enable serial control 00
[INFO] [1756015703.685412463] [serial_driver]: enable serial control 00
[INFO] [1756015703.785551228] [serial_driver]: enable serial control 00
[INFO] [1756015703.885693640] [serial_driver]: enable serial control 00
[INFO] [1756015703.985811451] [serial_driver]: enable serial control 00
[INFO] [1756015704.085956531] [serial_driver]: enable serial control 00
[INFO] [1756015704.186133190] [serial_driver]: enable serial control 00
[INFO] [1756015704.286288482] [serial_driver]: enable serial control 00
[INFO] [1756015704.386466686] [serial_driver]: enable serial control 00
[INFO] [1756015704.486609508] [serial_driver]: enable serial control 00
[INFO] [1756015704.586783484] [serial_driver]: enable serial control 00
[INFO] [1756015704.686948820] [serial_driver]: enable serial control 00
[INFO] [1756015704.787123999] [serial_driver]: enable serial control 00
[INFO] [1756015704.887267270] [serial_driver]: enable serial control 00
[INFO] [1756015704.987470377] [serial_driver]: enable serial control 00
[INFO] [1756015705.087636747] [serial_driver]: enable serial control 00
[INFO] [1756015705.187810633] [serial_driver]: enable serial control 00
[INFO] [1756015705.287955704] [serial_driver]: enable serial control 00
[INFO] [1756015705.388111550] [serial_driver]: enable serial control 00
[INFO] [1756015705.488298237] [serial_driver]: enable serial control 00
[INFO] [1756015705.588446305] [serial_driver]: enable serial control 00
[INFO] [1756015705.688624494] [serial_driver]: enable serial control 00
[INFO] [1756015705.788798722] [serial_driver]: enable serial control 00
[INFO] [1756015705.888937401] [serial_driver]: enable serial control 00
[INFO] [1756015705.989086125] [serial_driver]: enable serial control 00
[INFO] [1756015706.089359371] [serial_driver]: enable serial control 00
[INFO] [1756015706.189505606] [serial_driver]: enable serial control 00
[INFO] [1756015706.289693155] [serial_driver]: enable serial control 00
[INFO] [1756015706.389840496] [serial_driver]: enable serial control 00
[INFO] [1756015706.489984576] [serial_driver]: enable serial control 00
[INFO] [1756015706.590126101] [serial_driver]: enable serial control 00
[INFO] [1756015706.690303841] [serial_driver]: enable serial control 00
[INFO] [1756015706.790435300] [serial_driver]: enable serial control 00
[INFO] [1756015706.890583805] [serial_driver]: enable serial control 00
[INFO] [1756015706.990725415] [serial_driver]: enable serial control 00
[INFO] [1756015707.090855937] [serial_driver]: enable serial control 00
[INFO] [1756015707.190997613] [serial_driver]: enable serial control 00
[INFO] [1756015707.291159356] [serial_driver]: enable serial control 00
[INFO] [1756015707.391308705] [serial_driver]: enable serial control 00
[INFO] [1756015707.491415499] [serial_driver]: enable serial control 00
[INFO] [1756015707.591539603] [serial_driver]: enable serial control 00
[INFO] [1756015707.691679445] [serial_driver]: enable serial control 00
[INFO] [1756015707.791796757] [serial_driver]: enable serial control 00
[INFO] [1756015707.891916546] [serial_driver]: enable serial control 00
[INFO] [1756015707.992073922] [serial_driver]: enable serial control 00
[INFO] [1756015708.092186878] [serial_driver]: enable serial control 00
[INFO] [1756015708.192345398] [serial_driver]: enable serial control 00
[INFO] [1756015708.292486920] [serial_driver]: enable serial control 00
[INFO] [1756015708.392598932] [serial_driver]: enable serial control 00
[INFO] [1756015708.492697080] [serial_driver]: enable serial control 00
[INFO] [1756015708.592815157] [serial_driver]: enable serial control 00
[INFO] [1756015708.692933048] [serial_driver]: enable serial control 00
[INFO] [1756015708.793063926] [serial_driver]: enable serial control 00
[INFO] [1756015708.893204170] [serial_driver]: enable serial control 00
[INFO] [1756015708.993361348] [serial_driver]: enable serial control 00
[INFO] [1756015709.093501367] [serial_driver]: enable serial control 00
[INFO] [1756015709.193626890] [serial_driver]: enable serial control 00
[INFO] [1756015709.293764695] [serial_driver]: enable serial control 00
[INFO] [1756015709.393898888] [serial_driver]: enable serial control 00
[INFO] [1756015709.494038602] [serial_driver]: enable serial control 00
[INFO] [1756015709.594186429] [serial_driver]: enable serial control 00
[INFO] [1756015709.694339224] [serial_driver]: enable serial control 00
[INFO] [1756015709.794454695] [serial_driver]: enable serial control 00
[INFO] [1756015709.894570441] [serial_driver]: enable serial control 00
[INFO] [1756015709.994689999] [serial_driver]: enable serial control 00
[INFO] [1756015710.094809635] [serial_driver]: enable serial control 00
[INFO] [1756015710.194946991] [serial_driver]: enable serial control 00
[INFO] [1756015710.295110946] [serial_driver]: enable serial control 00
[INFO] [1756015710.395247431] [serial_driver]: enable serial control 00
[INFO] [1756015710.495383253] [serial_driver]: enable serial control 00
[INFO] [1756015710.595488923] [serial_driver]: enable serial control 00
[INFO] [1756015710.695646682] [serial_driver]: enable serial control 00
[INFO] [1756015710.795784399] [serial_driver]: enable serial control 00
[INFO] [1756015710.895930696] [serial_driver]: enable serial control 00
[INFO] [1756015710.996053142] [serial_driver]: enable serial control 00
[INFO] [1756015711.096176569] [serial_driver]: enable serial control 00
[INFO] [1756015711.196296678] [serial_driver]: enable serial control 00
[INFO] [1756015711.296421284] [serial_driver]: enable serial control 00
[INFO] [1756015711.396638357] [serial_driver]: enable serial control 00
[INFO] [1756015711.496763533] [serial_driver]: enable serial control 00
[INFO] [1756015711.596884029] [serial_driver]: enable serial control 00
[INFO] [1756015711.697037032] [serial_driver]: enable serial control 00
[INFO] [1756015711.797193490] [serial_driver]: enable serial control 00
[INFO] [1756015711.897316152] [serial_driver]: enable serial control 00
[INFO] [1756015711.997436964] [serial_driver]: enable serial control 00
[INFO] [1756015712.097563374] [serial_driver]: enable serial control 00
[INFO] [1756015712.197793818] [serial_driver]: enable serial control 00
[INFO] [1756015712.297946042] [serial_driver]: 
