[INFO] [1755507914.439899137] [serial_driver]: motion model: 2wd
[INFO] [1755507914.440411593] [serial_driver]: enable serial control 00
[INFO] [1755507914.540508206] [serial_driver]: enable serial control 00
[INFO] [1755507914.643717828] [serial_driver]: enable serial control 00
[INFO] [1755507914.743796928] [serial_driver]: enable serial control 00
[INFO] [1755507914.843919335] [serial_driver]: enable serial control 00
[INFO] [1755507914.944081151] [serial_driver]: enable serial control 00
[INFO] [1755507915.044251665] [serial_driver]: enable serial control 00
[INFO] [1755507915.144423761] [serial_driver]: enable serial control 00
[INFO] [1755507915.244603225] [serial_driver]: enable serial control 00
[INFO] [1755507915.344773168] [serial_driver]: enable serial control 00
[INFO] [1755507915.444951809] [serial_driver]: enable serial control 00
[INFO] [1755507915.545119962] [serial_driver]: enable serial control 00
[INFO] [1755507915.645285950] [serial_driver]: enable serial control 00
[INFO] [1755507915.745480730] [serial_driver]: enable serial control 00
[INFO] [1755507915.845648652] [serial_driver]: enable serial control 00
[INFO] [1755507915.945821817] [serial_driver]: enable serial control 00
[INFO] [1755507916.045971497] [serial_driver]: enable serial control 00
[INFO] [1755507916.146133556] [serial_driver]: enable serial control 00
[INFO] [1755507916.246287230] [serial_driver]: enable serial control 00
[INFO] [1755507916.346444091] [serial_driver]: enable serial control 00
[INFO] [1755507916.446600979] [serial_driver]: enable serial control 00
[INFO] [1755507916.546759532] [serial_driver]: enable serial control 00
[INFO] [1755507916.646996920] [serial_driver]: enable serial control 00
[INFO] [1755507916.747135384] [serial_driver]: enable serial control 00
[INFO] [1755507916.847233246] [serial_driver]: enable serial control 00
[INFO] [1755507916.947328793] [serial_driver]: enable serial control 00
[INFO] [1755507917.047427871] [serial_driver]: enable serial control 00
[INFO] [1755507917.147552084] [serial_driver]: enable serial control 00
[INFO] [1755507917.247644281] [serial_driver]: enable serial control 00
[INFO] [1755507917.347755453] [serial_driver]: enable serial control 00
[INFO] [1755507917.447973939] [serial_driver]: enable serial control 00
[INFO] [1755507917.548103993] [serial_driver]: enable serial control 00
[INFO] [1755507917.648226674] [serial_driver]: enable serial control 00
[INFO] [1755507917.748375760] [serial_driver]: enable serial control 00
[INFO] [1755507917.848544197] [serial_driver]: enable serial control 00
[INFO] [1755507917.948709219] [serial_driver]: enable serial control 00
[INFO] [1755507918.048859960] [serial_driver]: enable serial control 00
[INFO] [1755507918.149035479] [serial_driver]: enable serial control 00
[INFO] [1755507918.249213410] [serial_driver]: enable serial control 00
[INFO] [1755507918.349393172] [serial_driver]: enable serial control 00
[INFO] [1755507918.449564043] [serial_driver]: enable serial control 00
[INFO] [1755507918.549745923] [serial_driver]: enable serial control 00
[INFO] [1755507918.649957399] [serial_driver]: enable serial control 00
[INFO] [1755507918.750104098] [serial_driver]: enable serial control 00
[INFO] [1755507918.850254623] [serial_driver]: enable serial control 00
[INFO] [1755507918.950422359] [serial_driver]: enable serial control 00
[INFO] [1755507919.050663365] [serial_driver]: enable serial control 00
[INFO] [1755507919.150816039] [serial_driver]: enable serial control 00
[INFO] [1755507919.250946926] [serial_driver]: enable serial control 00
[INFO] [1755507919.351065399] [serial_driver]: enable serial control 00
[INFO] [1755507919.451319147] [serial_driver]: enable serial control 00
[INFO] [1755507919.551580923] [serial_driver]: enable serial control 00
[INFO] [1755507919.651812365] [serial_driver]: enable serial control 00
[INFO] [1755507919.752037612] [serial_driver]: enable serial control 00
[INFO] [1755507919.852214688] [serial_driver]: enable serial control 00
[INFO] [1755507919.952385786] [serial_driver]: enable serial control 00
[INFO] [1755507920.052594873] [serial_driver]: enable serial control 00
[INFO] [1755507920.152773563] [serial_driver]: enable serial control 00
[INFO] [1755507920.252944054] [serial_driver]: enable serial control 00
[INFO] [1755507920.353100877] [serial_driver]: enable serial control 00
[INFO] [1755507920.453272617] [serial_driver]: enable serial control 00
[INFO] [1755507920.553444338] [serial_driver]: enable serial control 00
[INFO] [1755507920.653670184] [serial_driver]: enable serial control 00
[INFO] [1755507920.753843790] [serial_driver]: enable serial control 00
[INFO] [1755507920.854069788] [serial_driver]: enable serial control 00
[INFO] [1755507920.954234596] [serial_driver]: enable serial control 00
[INFO] [1755507921.054409905] [serial_driver]: enable serial control 00
[INFO] [1755507921.154594377] [serial_driver]: enable serial control 00
[INFO] [1755507921.254775131] [serial_driver]: enable serial control 00
[INFO] [1755507921.354940857] [serial_driver]: enable serial control 00
[INFO] [1755507921.455104205] [serial_driver]: enable serial control 00
[INFO] [1755507921.555278531] [serial_driver]: enable serial control 00
[INFO] [1755507921.655453596] [serial_driver]: enable serial control 00
[INFO] [1755507921.755626045] [serial_driver]: enable serial control 00
[INFO] [1755507921.855767945] [serial_driver]: enable serial control 00
[INFO] [1755507921.956035327] [serial_driver]: enable serial control 00
[INFO] [1755507922.056218962] [serial_driver]: enable serial control 00
[INFO] [1755507922.156399334] [serial_driver]: enable serial control 00
[INFO] [1755507922.256524638] [serial_driver]: enable serial control 00
[INFO] [1755507922.356675428] [serial_driver]: enable serial control 00
[INFO] [1755507922.456839273] [serial_driver]: enable serial control 00
[INFO] [1755507922.557014003] [serial_driver]: enable serial control 00
[INFO] [1755507922.657185613] [serial_driver]: enable serial control 00
[INFO] [1755507922.757421946] [serial_driver]: enable serial control 00
[INFO] [1755507922.857596302] [serial_driver]: enable serial control 00
[INFO] [1755507922.957793131] [serial_driver]: enable serial control 00
[INFO] [1755507923.058019823] [serial_driver]: enable serial control 00
[INFO] [1755507923.158202786] [serial_driver]: enable serial control 00
[INFO] [1755507923.258431974] [serial_driver]: enable serial control 00
[INFO] [1755507923.358653404] [serial_driver]: enable serial control 00
[INFO] [1755507923.458831014] [serial_driver]: enable serial control 00
[INFO] [1755507923.559003440] [serial_driver]: enable serial control 00
[INFO] [1755507923.659167168] [serial_driver]: enable serial control 00
[INFO] [1755507923.759326209] [serial_driver]: enable serial control 00
[INFO] [1755507923.859488766] [serial_driver]: enable serial control 00
[INFO] [1755507923.959670797] [serial_driver]: enable serial control 00
[INFO] [1755507924.059908081] [serial_driver]: enable serial control 00
[INFO] [1755507924.160087643] [serial_driver]: enable serial control 00
[INFO] [1755507924.260258489] [serial_driver]: enable serial control 00
[INFO] [1755507924.360417380] [serial_driver]: enable serial control 00
[INFO] [1755507924.460564233] [serial_driver]: enable serial control 00
[INFO] [1755507924.560738137] [serial_driver]: enable serial control 00
[INFO] [1755507924.660919258] [serial_driver]: enable serial control 00
[INFO] [1755507924.761149079] [serial_driver]: enable serial control 00
[INFO] [1755507924.861325813] [serial_driver]: enable serial control 00
[INFO] [1755507924.961482660] [serial_driver]: enable serial control 00
[INFO] [1755507925.061644237] [serial_driver]: enable serial control 00
[INFO] [1755507925.161804388] [serial_driver]: enable serial control 00
[INFO] [1755507925.261944768] [serial_driver]: enable serial control 00
[INFO] [1755507925.362107459] [serial_driver]: enable serial control 00
[INFO] [1755507925.462273400] [serial_driver]: enable serial control 00
[INFO] [1755507925.562434180] [serial_driver]: enable serial control 00
[INFO] [1755507925.662579186] [serial_driver]: enable serial control 00
[INFO] [1755507925.762754510] [serial_driver]: enable serial control 00
