[INFO] [1756027448.518717774] [serial_driver]: motion model: 2wd
[INFO] [1756027448.519231244] [serial_driver]: enable serial control 00
[INFO] [1756027448.619323347] [serial_driver]: enable serial control 00
[INFO] [1756027448.719436839] [serial_driver]: enable serial control 00
[INFO] [1756027448.819529676] [serial_driver]: enable serial control 00
[INFO] [1756027448.919618611] [serial_driver]: enable serial control 00
[INFO] [1756027449.019704086] [serial_driver]: enable serial control 00
[INFO] [1756027449.119819266] [serial_driver]: enable serial control 00
[INFO] [1756027449.219986778] [serial_driver]: enable serial control 00
[INFO] [1756027449.320126023] [serial_driver]: enable serial control 00
[INFO] [1756027449.420371211] [serial_driver]: enable serial control 00
[INFO] [1756027449.520469313] [serial_driver]: enable serial control 00
[INFO] [1756027449.620552381] [serial_driver]: enable serial control 00
[INFO] [1756027449.720634654] [serial_driver]: enable serial control 00
[INFO] [1756027449.820749907] [serial_driver]: enable serial control 00
[INFO] [1756027449.920926470] [serial_driver]: enable serial control 00
[INFO] [1756027450.021088993] [serial_driver]: enable serial control 00
[INFO] [1756027450.121351164] [serial_driver]: enable serial control 00
[INFO] [1756027450.221444423] [serial_driver]: enable serial control 00
[INFO] [1756027450.321613862] [serial_driver]: enable serial control 00
[INFO] [1756027450.421728864] [serial_driver]: enable serial control 00
[INFO] [1756027450.521843407] [serial_driver]: enable serial control 00
[INFO] [1756027450.622043194] [serial_driver]: enable serial control 00
[INFO] [1756027450.722157063] [serial_driver]: enable serial control 00
[INFO] [1756027450.822352471] [serial_driver]: enable serial control 00
[INFO] [1756027450.922554627] [serial_driver]: enable serial control 00
[INFO] [1756027451.022735934] [serial_driver]: enable serial control 00
[INFO] [1756027451.122919256] [serial_driver]: enable serial control 00
[INFO] [1756027451.223087527] [serial_driver]: enable serial control 00
[INFO] [1756027451.323267373] [serial_driver]: enable serial control 00
[INFO] [1756027451.423454657] [serial_driver]: enable serial control 00
[INFO] [1756027451.523537928] [serial_driver]: enable serial control 00
[INFO] [1756027451.623664412] [serial_driver]: enable serial control 00
[INFO] [1756027451.723791697] [serial_driver]: enable serial control 00
[INFO] [1756027451.823977351] [serial_driver]: enable serial control 00
[INFO] [1756027451.924240140] [serial_driver]: enable serial control 00
[INFO] [1756027452.024443608] [serial_driver]: enable serial control 00
[INFO] [1756027452.124624803] [serial_driver]: enable serial control 00
[INFO] [1756027452.224806552] [serial_driver]: enable serial control 00
[INFO] [1756027452.325035360] [serial_driver]: enable serial control 00
[INFO] [1756027452.425255236] [serial_driver]: enable serial control 00
[INFO] [1756027452.525511170] [serial_driver]: enable serial control 00
[INFO] [1756027452.625708569] [serial_driver]: enable serial control 00
[INFO] [1756027452.725785660] [serial_driver]: enable serial control success
[INFO] [1756051634.882070576] [rclcpp]: signal_handler(signum=2)
