[INFO] [1756709157.457879272] [serial_driver]: motion model: 2wd
[INFO] [1756709157.458539454] [serial_driver]: enable serial control 00
[INFO] [1756709157.558642563] [serial_driver]: enable serial control 00
[INFO] [1756709157.658761031] [serial_driver]: enable serial control 00
[INFO] [1756709157.758909624] [serial_driver]: enable serial control 00
[INFO] [1756709157.859042977] [serial_driver]: enable serial control 00
[INFO] [1756709157.959150188] [serial_driver]: enable serial control 00
[INFO] [1756709158.059256795] [serial_driver]: enable serial control 00
[INFO] [1756709158.159403771] [serial_driver]: enable serial control 00
[INFO] [1756709158.259538907] [serial_driver]: enable serial control 00
[INFO] [1756709158.359650939] [serial_driver]: enable serial control 00
[INFO] [1756709158.459755795] [serial_driver]: enable serial control 00
[INFO] [1756709158.559856921] [serial_driver]: enable serial control 00
[INFO] [1756709158.660045838] [serial_driver]: enable serial control 00
[INFO] [1756709158.760151994] [serial_driver]: enable serial control 00
[INFO] [1756709158.860260513] [serial_driver]: enable serial control 00
[INFO] [1756709158.960371254] [serial_driver]: enable serial control 00
[INFO] [1756709159.060480475] [serial_driver]: enable serial control 00
[INFO] [1756709159.160590488] [serial_driver]: enable serial control 00
[INFO] [1756709159.260697922] [serial_driver]: enable serial control 00
[INFO] [1756709159.360798099] [serial_driver]: enable serial control 00
[INFO] [1756709159.460949620] [serial_driver]: enable serial control 00
[INFO] [1756709159.561087769] [serial_driver]: enable serial control 00
[INFO] [1756709159.661220803] [serial_driver]: enable serial control 00
[INFO] [1756709159.761362479] [serial_driver]: enable serial control 00
[INFO] [1756709159.861507075] [serial_driver]: enable serial control 00
[INFO] [1756709159.961632727] [serial_driver]: enable serial control 00
[INFO] [1756709160.061737151] [serial_driver]: enable serial control 00
[INFO] [1756709160.161843370] [serial_driver]: enable serial control 00
[INFO] [1756709160.261983632] [serial_driver]: enable serial control 00
[INFO] [1756709160.362123538] [serial_driver]: enable serial control 00
[INFO] [1756709160.462183985] [serial_driver]: enable serial control 00
[INFO] [1756709160.562301826] [serial_driver]: enable serial control 00
[INFO] [1756709160.662448403] [serial_driver]: enable serial control 00
[INFO] [1756709160.762569473] [serial_driver]: enable serial control 00
[INFO] [1756709160.862698018] [serial_driver]: enable serial control 00
[INFO] [1756709160.962809545] [serial_driver]: enable serial control 00
[INFO] [1756709161.062922622] [serial_driver]: enable serial control 00
[INFO] [1756709161.163042491] [serial_driver]: enable serial control 00
[INFO] [1756709161.263157002] [serial_driver]: enable serial control 00
[INFO] [1756709161.363278732] [serial_driver]: enable serial control 00
[INFO] [1756709161.463389944] [serial_driver]: enable serial control 00
[INFO] [1756709161.563500029] [serial_driver]: enable serial control 00
[INFO] [1756709161.663583628] [serial_driver]: enable serial control 00
[INFO] [1756709161.763698459] [serial_driver]: enable serial control 00
[INFO] [1756709161.863814988] [serial_driver]: enable serial control 00
[INFO] [1756709161.963963720] [serial_driver]: enable serial control 00
[INFO] [1756709162.064077099] [serial_driver]: enable serial control 00
[INFO] [1756709162.164199851] [serial_driver]: enable serial control 00
[INFO] [1756709162.264317981] [serial_driver]: enable serial control 00
[INFO] [1756709162.364435178] [serial_driver]: enable serial control 00
[INFO] [1756709162.464556825] [serial_driver]: enable serial control 00
[INFO] [1756709162.564689572] [serial_driver]: enable serial control 00
[INFO] [1756709162.664809798] [serial_driver]: enable serial control 00
[INFO] [1756709162.764931676] [serial_driver]: enable serial control 00
[INFO] [1756709162.865081704] [serial_driver]: enable serial control 00
[INFO] [1756709162.965205453] [serial_driver]: enable serial control 00
[INFO] [1756709163.065348310] [serial_driver]: enable serial control 00
[INFO] [1756709163.165465050] [serial_driver]: enable serial control 00
[INFO] [1756709163.265640117] [serial_driver]: enable serial control 00
[INFO] [1756709163.365742307] [serial_driver]: enable serial control 00
[INFO] [1756709163.465855342] [serial_driver]: enable serial control 00
[INFO] [1756709163.565988460] [serial_driver]: enable serial control 00
[INFO] [1756709163.666059590] [serial_driver]: enable serial control 00
[INFO] [1756709163.766171539] [serial_driver]: enable serial control 00
[INFO] [1756709163.866285418] [serial_driver]: enable serial control 00
[INFO] [1756709163.966445779] [serial_driver]: enable serial control 00
[INFO] [1756709164.066575721] [serial_driver]: enable serial control 00
[INFO] [1756709164.166726915] [serial_driver]: enable serial control 00
[INFO] [1756709164.266847285] [serial_driver]: enable serial control 00
[INFO] [1756709164.366990889] [serial_driver]: enable serial control 00
[INFO] [1756709164.467141421] [serial_driver]: enable serial control 00
[INFO] [1756709164.567219541] [serial_driver]: enable serial control 00
[INFO] [1756709164.667381911] [serial_driver]: enable serial control 00
[INFO] [1756709164.767525828] [serial_driver]: enable serial control 00
[INFO] [1756709164.867706487] [serial_driver]: enable serial control 00
[INFO] [1756709164.967840246] [serial_driver]: enable serial control 00
[INFO] [1756709165.067991779] [serial_driver]: enable serial control 00
[INFO] [1756709165.168108425] [serial_driver]: enable serial control 00
[INFO] [1756709165.268220231] [serial_driver]: enable serial control 00
[INFO] [1756709165.368322873] [serial_driver]: enable serial control 00
[INFO] [1756709165.468466918] [serial_driver]: enable serial control 00
[INFO] [1756709165.568578781] [serial_driver]: enable serial control 00
[INFO] [1756709165.668692868] [serial_driver]: enable serial control 00
[INFO] [1756709165.768806285] [serial_driver]: enable serial control 00
[INFO] [1756709165.868919914] [serial_driver]: enable serial control 00
[INFO] [1756709165.969036462] [serial_driver]: enable serial control 00
[INFO] [1756709166.069149941] [serial_driver]: enable serial control 00
[INFO] [1756709166.169270790] [serial_driver]: enable serial control 00
[INFO] [1756709166.269386789] [serial_driver]: enable serial control 00
[INFO] [1756709166.369535160] [serial_driver]: enable serial control 00
[INFO] [1756709166.469659160] [serial_driver]: enable serial control 00
[INFO] [1756709166.569801202] [serial_driver]: enable serial control 00
[INFO] [1756709166.669941160] [serial_driver]: enable serial control 00
[INFO] [1756709166.770062433] [serial_driver]: enable serial control 00
[INFO] [1756709166.870177762] [serial_driver]: enable serial control 00
[INFO] [1756709166.970306245] [serial_driver]: enable serial control 00
[INFO] [1756709167.070422780] [serial_driver]: enable serial control 00
[INFO] [1756709167.170551774] [serial_driver]: enable serial control 00
[INFO] [1756709167.270683360] [serial_driver]: enable serial control 00
[INFO] [1756709167.370798810] [serial_driver]: enable serial control 00
[INFO] [1756709167.470921484] [serial_driver]: enable serial control 00
[INFO] [1756709167.571058018] [serial_driver]: enable serial control 00
[INFO] [1756709167.671170775] [serial_driver]: enable serial control 00
[INFO] [1756709167.771283907] [serial_driver]: enable serial control 00
[INFO] [1756709167.871394182] [serial_driver]: enable serial control 00
[INFO] [1756709167.971536076] [serial_driver]: enable serial control 00
[INFO] [1756709168.071657376] [serial_driver]: enable serial control 00
[INFO] [1756709168.171778200] [serial_driver]: enable serial control 00
[INFO] [1756709168.271850828] [serial_driver]: enable serial control 00
[INFO] [1756709168.371966321] [serial_driver]: enable serial control 00
[INFO] [1756709168.472082676] [serial_driver]: enable serial control 00
[INFO] [1756709168.572246296] [serial_driver]: enable serial control 00
[INFO] [1756709168.672358209] [serial_driver]: enable serial co
